Open,High,Low,Close,TickVolume
1.18323,1.18404,1.17924,1.18053,50556
1.18052,1.18303,1.17847,1.18092,44466
1.18092,1.18278,1.17781,1.17935,48654
1.17933,1.18244,1.17907,1.18233,12606
1.18169,1.18589,1.18151,1.18531,27514
1.1853,1.18638,1.18339,1.18444,34272
1.18446,1.18839,1.18244,1.18602,50372
1.186,1.19024,1.1846,1.18765,40748
1.18766,1.18916,1.18553,1.1882,43703
1.1882,1.18936,1.18742,1.18831,23708
1.18832,1.1909,1.18758,1.18841,23824
1.18842,1.1894,1.18725,1.18859,23778
1.18858,1.19363,1.18743,1.19194,42213
1.19194,1.19821,1.1905,1.19706,41593
1.19706,1.20809,1.19661,1.20292,54750
1.20294,1.20725,1.20193,1.20532,36040
1.20497,1.20925,1.20471,1.20882,28496
1.20883,1.21127,1.20792,1.20929,31835
1.20928,1.20973,1.20594,1.20935,50419
1.20938,1.21322,1.20868,1.21172,48962
1.2117,1.21535,1.21161,1.21237,36080
1.21237,1.21242,1.21108,1.21163,18123
1.21092,1.21174,1.20959,1.21008,15491
1.21008,1.21275,1.20955,1.21003,22609
1.21002,1.21253,1.20725,1.20804,35700
1.20804,1.21202,1.20579,1.20795,35860
1.20795,1.21112,1.20628,1.2095,41655
1.20947,1.21047,1.20722,1.20913,17750
1.20565,1.20748,1.20302,1.20381,31620
1.20383,1.20601,1.20253,1.20494,36473
1.20492,1.21181,1.20467,1.20873,57473
1.20872,1.21104,1.20593,1.20755,50473
1.20756,1.20759,1.20007,1.20009,54250
1.20009,1.20075,1.19401,1.19554,34161
1.19539,1.19919,1.19446,1.19891,33827
1.1989,1.2022,1.19829,1.20114,38407
1.20114,1.20644,1.19799,1.19862,52441
1.19874,1.20351,1.19789,1.19872,36017
1.1987,1.20174,1.19531,1.1971,51740
1.1971,1.19766,1.19449,1.19517,9520
1.19482,1.19901,1.19413,1.19811,6572
1.19811,1.19929,1.19707,1.19792,12347
1.19794,1.20161,1.19479,1.20145,35476
1.20143,1.20294,1.19857,1.1987,40784
1.19867,1.20241,1.19002,1.19423,55268
1.19422,1.20866,1.19212,1.2055,33286
1.20555,1.21045,1.20486,1.20826,8733
1.20825,1.21079,1.20733,1.21026,12252
1.21023,1.21512,1.20697,1.21498,44420
1.21498,1.22421,1.21351,1.22143,45024
1.22143,1.23109,1.22091,1.22597,66246
1.22596,1.22756,1.22336,1.2255,17637
1.22512,1.22788,1.22311,1.22421,6432
1.22421,1.22535,1.22247,1.22291,11880
1.22291,1.22977,1.22269,1.22739,38509
1.22746,1.22939,1.21345,1.21846,43594
1.21849,1.22999,1.21667,1.22769,58458
1.22777,1.22987,1.2259,1.22905,11944
1.22632,1.2335,1.22504,1.23238,9731
1.23238,1.23441,1.23139,1.2334,11312
1.23342,1.23344,1.22623,1.22838,33900
1.22836,1.23202,1.22332,1.22621,33761
1.22621,1.22753,1.21633,1.21818,45836
1.21817,1.2199,1.21612,1.21906,12521
1.21864,1.22233,1.21686,1.2208,7058
1.2208,1.22188,1.21792,1.21933,14257
1.21934,1.22227,1.21673,1.2178,41911
1.21775,1.22414,1.21587,1.22023,33608
1.2202,1.22693,1.21531,1.21757,33312
1.21758,1.21813,1.21273,1.21318,11781
1.21296,1.21458,1.21212,1.21434,6849
1.21434,1.21499,1.21232,1.21293,10444
1.21294,1.21566,1.21067,1.21295,30953
1.21297,1.22259,1.21295,1.22175,23121
1.22175,1.22302,1.21719,1.22241,35820
1.22241,1.22344,1.22013,1.22034,14855
1.22015,1.22133,1.21798,1.21843,6786
1.21845,1.21961,1.2178,1.21879,7443
1.21878,1.22147,1.21595,1.21719,14518
1.21719,1.22338,1.21548,1.22128,17804
1.22128,1.2247,1.21906,1.22334,23120
1.22334,1.2247,1.2224,1.22363,11899
1.22324,1.22721,1.22204,1.22679,8100
1.22685,1.22764,1.22522,1.22594,11138
1.22595,1.22705,1.22316,1.22474,21076
1.22474,1.22972,1.22042,1.22699,23151
1.22701,1.23225,1.22496,1.22863,29431
1.22864,1.22873,1.22521,1.22606,10546
1.22519,1.22657,1.22118,1.22221,6693
1.22221,1.22377,1.22122,1.22268,6068
1.22269,1.22779,1.22073,1.22738,21866
1.22739,1.22989,1.22685,1.22931,17738
1.22931,1.22985,1.22421,1.22821,23127
1.22818,1.22845,1.22407,1.22656,12666
1.22664,1.22784,1.22566,1.22755,4807
1.22755,1.22906,1.22516,1.22812,9007
1.22815,1.23032,1.2248,1.22741,18974
1.22741,1.24392,1.22608,1.24105,27770
1.24105,1.24438,1.23518,1.23668,51451
1.23668,1.2381,1.2345,1.23644,24208
1.23625,1.23756,1.23416,1.23511,8229
1.23513,1.23594,1.2343,1.23548,6189
1.23548,1.24034,1.23424,1.23941,22234
1.23941,1.24039,1.23551,1.23715,23022
1.23712,1.24235,1.23587,1.24188,26976
1.24188,1.24464,1.23444,1.24256,42979
1.24166,1.24313,1.23983,1.23997,6322
1.24003,1.24031,1.23767,1.23927,6862
1.23927,1.24021,1.22961,1.23392,20448
1.23392,1.23556,1.22894,1.23173,32037
1.23173,1.2357,1.21561,1.21591,45356
1.21591,1.21958,1.21577,1.21759,13339
1.21757,1.22066,1.21718,1.22013,7943
1.22013,1.22227,1.21996,1.22057,8795
1.22057,1.22225,1.21196,1.21444,22156
1.21441,1.22156,1.21395,1.21886,21903
1.21886,1.22223,1.21453,1.21797,35527
1.21799,1.21895,1.21498,1.21531,12570
1.21376,1.21969,1.21376,1.21968,9922
1.21968,1.2202,1.21672,1.21696,9672
1.21696,1.22421,1.21692,1.22121,23436
1.22119,1.2224,1.21558,1.21657,30953
1.21659,1.21931,1.21203,1.21808,28566
1.21808,1.21815,1.21387,1.21458,10453
1.2148,1.21553,1.21381,1.21526,8319
1.21526,1.22232,1.20852,1.21158,27781
1.2116,1.21975,1.21141,1.21499,36543
1.21496,1.21822,1.2098,1.21472,25333
1.21472,1.2168,1.21223,1.21422,34497
1.21424,1.21872,1.21332,1.21825,11712
1.21794,1.21923,1.21601,1.21664,11198
1.21665,1.2172,1.21606,1.21667,8398
1.21667,1.21828,1.21276,1.21382,18019
1.2138,1.2164,1.20857,1.21417,21563
1.21414,1.21429,1.20551,1.2068,27236
1.20677,1.2097,1.20596,1.20828,11929
1.20786,1.21138,1.207,1.21109,8462
1.21106,1.21345,1.21081,1.21186,8630
1.21186,1.21473,1.20873,1.20994,16944
1.20994,1.21088,1.2022,1.20307,25464
1.20307,1.20439,1.19924,1.2021,24575
1.2021,1.20473,1.20007,1.20378,12725
1.20365,1.20461,1.20018,1.20448,10595
1.20449,1.20578,1.20349,1.20355,8837
1.20356,1.20747,1.20289,1.20661,15703
1.20661,1.20902,1.20229,1.2044,20598
1.2044,1.20862,1.20284,1.20529,27198
1.20529,1.20546,1.20273,1.20478,12578
1.2054,1.206,1.20477,1.20568,1634
1.20567,1.20784,1.20496,1.20722,1283
1.20721,1.20736,1.20468,1.20553,831
1.20543,1.20685,1.20475,1.20615,795
1.20615,1.20999,1.20452,1.20981,7183
1.20982,1.21025,1.20788,1.20949,9052
1.20949,1.21123,1.20518,1.20619,13812
1.20617,1.20736,1.20205,1.20238,15368
1.20234,1.20477,1.20023,1.20136,19209
1.20136,1.20363,1.20113,1.20319,8155
1.20264,1.20311,1.20077,1.20268,6261
1.2027,1.20293,1.20022,1.20256,8370
1.20254,1.20543,1.20175,1.20293,13779
1.20293,1.21003,1.20264,1.20839,16351
1.2084,1.21259,1.2022,1.20439,22301
1.20439,1.20542,1.20163,1.20175,8388
1.20152,1.20506,1.20101,1.20401,10075
1.20396,1.20455,1.20275,1.20379,7254
1.20381,1.20632,1.20146,1.20552,12106
1.20554,1.20596,1.20197,1.20496,16171
1.20496,1.20785,1.20224,1.20684,21532
1.20685,1.20741,1.20533,1.20553,7867
1.20528,1.20667,1.20381,1.2059,6708
1.20589,1.20591,1.20383,1.20439,7264
1.20437,1.20754,1.20272,1.20313,15071
1.20313,1.20655,1.20096,1.20526,17520
1.20526,1.21076,1.20158,1.20982,30093
1.20988,1.20998,1.20583,1.20907,23591
1.20782,1.20783,1.20736,1.20747,33
1.20747,1.20768,1.2044,1.20458,3776
1.20457,1.20553,1.20455,1.20516,4527
1.20515,1.20531,1.2035,1.2047,5195
1.20469,1.20492,1.20425,1.20458,2102
1.20432,1.20749,1.20347,1.20508,9820
1.20508,1.20848,1.20495,1.20693,12613
1.20693,1.20792,1.19003,1.19237,27560
1.19238,1.20098,1.19052,1.19931,19083
1.1993,1.20577,1.19528,1.19642,28542
1.19642,1.19912,1.19619,1.19655,11419
1.19616,1.19963,1.19572,1.19938,9563
1.19937,1.20011,1.19787,1.19846,9556
1.1984,1.20865,1.19716,1.20601,23975
1.20602,1.20876,1.20296,1.20563,21330
1.20561,1.20763,1.20137,1.20659,31217
1.20659,1.20728,1.20408,1.20532,18099
1.20523,1.20778,1.20505,1.2063,8805
1.20629,1.20632,1.20307,1.20373,11315
1.20374,1.20506,1.19997,1.20304,17219
1.20304,1.20381,1.19174,1.19199,22891
1.192,1.19284,1.18732,1.19073,37593
1.19074,1.19352,1.1897,1.19128,15882
1.19098,1.19285,1.18795,1.19185,11398
1.19185,1.19354,1.18987,1.19039,12761
1.1904,1.19262,1.18535,1.18582,22334
1.18583,1.19296,1.18414,1.19262,27203
1.19262,1.20849,1.18785,1.20847,41911
1.20847,1.20991,1.20707,1.20945,11150
1.2077,1.2128,1.2076,1.21135,12186
1.21135,1.2158,1.21119,1.21463,12401
1.21463,1.2174,1.21257,1.21587,24978
1.21587,1.21881,1.2112,1.21682,22428
1.21682,1.221,1.21606,1.21944,28938
1.21944,1.22044,1.2176,1.21836,15463
1.21842,1.21982,1.21632,1.21796,9299
1.21796,1.21859,1.21567,1.21748,13119
1.21749,1.21846,1.21398,1.21836,21031
1.21837,1.21838,1.21099,1.21373,17521
1.21373,1.2181,1.21353,1.21485,34393
1.21485,1.21676,1.21418,1.21495,9875
1.21466,1.21638,1.21364,1.21502,7932
1.21498,1.21737,1.21459,1.21687,8903
1.21685,1.21781,1.21257,1.21324,18080
1.21324,1.21408,1.21035,1.2106,17797
1.21062,1.21539,1.21003,1.21208,24089
1.21208,1.2156,1.2113,1.21483,14867
1.21436,1.21651,1.21303,1.21587,10040
1.21587,1.21703,1.21525,1.21559,7645
1.21559,1.21819,1.21335,1.2177,16610
1.2177,1.22424,1.21026,1.22361,29893
1.22365,1.224,1.20882,1.22285,50471
1.22286,1.22466,1.22056,1.22079,19761
1.22069,1.22325,1.2194,1.22184,10350
1.22184,1.22187,1.21759,1.2181,12473
1.21812,1.22484,1.21806,1.2228,22857
1.22279,1.2241,1.21588,1.21673,21866
1.21674,1.2222,1.21507,1.22091,33577
1.22092,1.22395,1.22037,1.22351,12248
1.221,1.22763,1.21962,1.22711,10582
1.22713,1.2289,1.22547,1.22632,9863
1.22633,1.22642,1.21716,1.22003,20849
1.22003,1.22255,1.21803,1.21929,18797
1.2193,1.22114,1.21893,1.21907,15924
1.21908,1.21988,1.21828,1.21917,5993
1.21901,1.22129,1.21784,1.21878,12206
1.21878,1.22058,1.21718,1.22009,12361
1.22009,1.22299,1.21693,1.22085,23401
1.22087,1.22728,1.21919,1.22518,27465
1.2252,1.23,1.22462,1.22622,36394
1.22622,1.22918,1.22584,1.22875,13703
1.22862,1.22917,1.22647,1.22845,7844
1.22844,1.229,1.22538,1.22823,19517
1.22823,1.23634,1.22819,1.23592,30096
1.23592,1.24217,1.23375,1.2395,29558
1.23949,1.24359,1.23313,1.23455,40701
1.23455,1.23511,1.23272,1.23467,14899
1.23467,1.23502,1.23185,1.23362,9877
1.23364,1.23452,1.23198,1.23309,10680
1.23308,1.23496,1.2313,1.23369,21873
1.23371,1.23589,1.23155,1.23493,25825
1.23489,1.23776,1.23363,1.23724,30656
1.23726,1.23973,1.23659,1.23882,14632
1.2388,1.23979,1.23767,1.2385,6094
1.23849,1.23938,1.23649,1.23788,8074
1.23789,1.23826,1.23382,1.23412,18798
1.23411,1.23711,1.23353,1.23413,20265
1.23413,1.23955,1.23363,1.23864,27333
1.23862,1.24041,1.23733,1.23993,12265
1.23978,1.24335,1.23963,1.2426,8269
1.24259,1.24477,1.24139,1.24139,7848
1.24139,1.24319,1.23942,1.24065,18733
1.24065,1.24091,1.23353,1.23457,20407
1.23456,1.23875,1.23234,1.23686,25410
1.23686,1.23877,1.23558,1.23758,13174
1.23742,1.23902,1.23712,1.2388,5958
1.23879,1.23942,1.23745,1.23867,5765
1.23867,1.24138,1.2308,1.23304,16864
1.23303,1.23353,1.22817,1.22921,20504
1.22914,1.23399,1.2263,1.23259,32370
1.23259,1.23419,1.23222,1.23343,11005
1.23282,1.23384,1.23112,1.23261,11635
1.23259,1.23369,1.2316,1.2322,7480
1.23219,1.23388,1.23041,1.231,14990
1.231,1.23363,1.2283,1.23153,14682
1.23152,1.23996,1.23104,1.2382,26396
1.23821,1.24039,1.23806,1.23995,8801
1.23974,1.24181,1.2392,1.24098,6186
1.24099,1.24106,1.23894,1.24008,6391
1.24006,1.24302,1.2374,1.23845,16192
1.23845,1.24067,1.23614,1.23926,17102
1.23925,1.24192,1.23445,1.23748,27890
1.23749,1.2416,1.23738,1.24078,8117
1.24082,1.24184,1.23811,1.24036,6285
1.24036,1.24039,1.23769,1.23813,5711
1.23814,1.23895,1.23594,1.23706,12562
1.23706,1.23915,1.23559,1.23682,13937
1.23682,1.2398,1.23453,1.23918,26754
1.23918,1.23994,1.23814,1.23976,6409
1.23897,1.2404,1.23787,1.23923,5688
1.23923,1.24058,1.23833,1.23966,10373
1.23966,1.23999,1.23684,1.23926,16044
1.23929,1.24173,1.23729,1.23746,15567
1.23745,1.23945,1.23599,1.23631,19471
1.23625,1.23639,1.2337,1.23495,8679
1.23456,1.23707,1.23426,1.23665,6425
1.23665,1.23665,1.2331,1.23382,6459
1.23383,1.23626,1.23082,1.23255,15544
1.23255,1.233,1.22955,1.23214,19138
1.23215,1.23285,1.22842,1.23254,25362
1.23252,1.23373,1.23138,1.23191,8190
1.23151,1.23273,1.23032,1.23101,5933
1.23101,1.23195,1.23035,1.23148,3742
1.23148,1.2328,1.23089,1.23169,12950
1.23169,1.23442,1.23122,1.23396,14109
1.23396,1.23467,1.22942,1.23019,22947
1.23017,1.23947,1.22724,1.23733,36542
1.23718,1.2401,1.23685,1.23779,9312
1.23778,1.23956,1.23762,1.23907,7311
1.23908,1.23972,1.23307,1.23444,17280
1.23445,1.23904,1.22648,1.23009,31307
1.23011,1.23259,1.22314,1.22435,33052
1.22443,1.22547,1.22214,1.22237,19132
1.22236,1.22316,1.22049,1.22178,5566
1.22179,1.22197,1.22021,1.22135,6586
1.22135,1.22517,1.2183,1.22459,25079
1.2246,1.22654,1.21009,1.21276,36693
1.21276,1.21478,1.20623,1.20746,54256
1.20746,1.20756,1.20471,1.20506,20113
1.20297,1.20575,1.20297,1.20416,16106
1.20416,1.20678,1.20381,1.20676,20137
1.20676,1.207,1.20346,1.20366,29089
1.20366,1.20774,1.20215,1.20491,31212
1.20489,1.2075,1.20056,1.20115,36199
1.20117,1.20388,1.20077,1.20171,16446
1.20197,1.20551,1.20158,1.20518,13587
1.20518,1.20551,1.20349,1.20486,16072
1.20486,1.20574,1.19865,1.20052,31423
1.20052,1.20115,1.19611,1.19795,31036
1.19795,1.20954,1.19677,1.20847,41092
1.20844,1.20906,1.19871,1.20469,37376
1.20433,1.20612,1.203,1.20469,17183
1.20469,1.20568,1.20399,1.20533,16597
1.20533,1.21096,1.20383,1.21052,29598
1.21052,1.21083,1.20755,1.20831,24572
1.20832,1.20973,1.20544,1.20835,36494
1.20836,1.2095,1.20598,1.20698,19617
1.20662,1.20764,1.20566,1.20747,20732
1.20746,1.20944,1.20736,1.20882,19606
1.20883,1.2143,1.20858,1.21409,29155
1.21408,1.21924,1.21306,1.21923,27996
1.21923,1.21937,1.21308,1.21421,36831
1.2142,1.21421,1.2111,1.212,23195
1.21175,1.21279,1.21,1.21095,16720
1.21096,1.211,1.20893,1.21012,21271
1.21012,1.21393,1.20899,1.20997,42639
1.20995,1.21222,1.20798,1.21119,31639
1.2112,1.21301,1.20485,1.20489,35468
1.20488,1.20633,1.2047,1.20578,14632
1.2063,1.20647,1.20332,1.20477,14667
1.20481,1.20525,1.20395,1.20451,20822
1.20451,1.20667,1.20317,1.2038,28059
1.20381,1.21151,1.20308,1.20879,24950
1.20879,1.21447,1.20809,1.21351,30714
1.21352,1.2152,1.21244,1.21381,15534
1.21342,1.21522,1.21254,1.21404,17099
1.21405,1.21516,1.21337,1.21464,24397
1.21464,1.21882,1.21344,1.21881,30563
1.21881,1.22703,1.21537,1.22097,37852
1.22101,1.22211,1.21171,1.21713,60493
1.21713,1.21903,1.21541,1.21729,23409
1.21669,1.21814,1.2165,1.21659,19903
1.21659,1.21669,1.21441,1.21493,19478
1.21494,1.21557,1.2071,1.20963,35824
1.20961,1.21009,1.20063,1.2014,35417
1.2014,1.20343,1.19894,1.20045,41654
1.20046,1.2038,1.19952,1.2032,16032
1.20237,1.2044,1.20119,1.20394,17076
1.20394,1.20527,1.20372,1.20456,24698
1.20457,1.20742,1.20282,1.20547,35781
1.20546,1.20688,1.19788,1.19875,32997
1.19876,1.2027,1.19652,1.20167,44180
1.20166,1.2027,1.19812,1.19907,24426
1.19878,1.19938,1.19516,1.19533,17782
1.19533,1.19581,1.19413,1.1948,15766
1.19479,1.19586,1.19149,1.19425,31933
1.19423,1.19739,1.1921,1.19701,31525
1.197,1.20369,1.19653,1.20195,43516
1.20199,1.20493,1.20167,1.20401,16147
1.20227,1.20377,1.20144,1.20188,19119
1.20187,1.20448,1.20185,1.20422,24287
1.20422,1.20569,1.20185,1.20217,25251
1.20217,1.20415,1.20186,1.20377,13686
1.20377,1.20428,1.20244,1.20359,13016
1.20359,1.20422,1.20345,1.20383,4643
1.20369,1.20436,1.20129,1.20257,7767
1.20258,1.20362,1.20167,1.20301,8920
1.20301,1.2114,1.1986,1.20918,31367
1.20918,1.21299,1.20754,1.20995,31325
1.20996,1.21476,1.20616,1.21274,40152
1.21279,1.21284,1.2097,1.21112,14738
1.21115,1.21353,1.21033,1.21207,9434
1.21207,1.2125,1.2098,1.21062,6196
1.21062,1.21286,1.2065,1.20777,24137
1.20774,1.21204,1.20631,1.21048,28161
1.21045,1.21134,1.20552,1.20737,34515
1.20736,1.20824,1.20344,1.20456,22567
1.20437,1.20604,1.20358,1.20568,4753
1.2057,1.20679,1.20523,1.20606,6362
1.20606,1.20749,1.2014,1.20304,23870
1.20305,1.20631,1.20192,1.20346,28244
1.20346,1.20695,1.19921,1.19984,39066
1.19987,1.20319,1.19958,1.20135,14555
1.20105,1.20328,1.20071,1.20161,11817
1.20161,1.2031,1.20125,1.20229,10062
1.20229,1.20421,1.20002,1.20237,22981
1.20236,1.20305,1.19463,1.19647,32100
1.19647,1.19665,1.19283,1.19457,42442
1.19457,1.19546,1.19387,1.19392,14538
1.195,1.19627,1.19403,1.19625,6532
1.19617,1.1964,1.19346,1.19381,8935
1.1938,1.19847,1.19226,1.19738,25419
1.19738,1.20238,1.19642,1.20203,22385
1.20203,1.20603,1.20144,1.20592,29445
1.20595,1.20658,1.20479,1.20619,11290
1.20615,1.2068,1.20401,1.20529,7752
1.2053,1.20626,1.20382,1.20402,9200
1.20401,1.20977,1.20271,1.20744,26145
1.20744,1.21283,1.20728,1.21223,24835
1.21223,1.21431,1.208,1.20997,38132
1.20997,1.2102,1.20209,1.20214,14336
1.20215,1.2041,1.19857,1.20336,14357
1.20337,1.20471,1.20161,1.20405,8409
1.20406,1.2089,1.20391,1.20679,28892
1.20678,1.2075,1.20077,1.20085,33209
1.20084,1.20449,1.1965,1.20228,43434
1.20224,1.20274,1.19931,1.20257,13763
1.20256,1.20362,1.19981,1.20092,8090
1.20093,1.20166,1.19843,1.19882,9913
1.19882,1.20096,1.19555,1.19732,27119
1.1973,1.19879,1.19251,1.19288,31098
1.19284,1.19628,1.19254,1.19335,33175
1.19336,1.19576,1.19249,1.19478,15861
1.19472,1.1975,1.19319,1.19625,6611
1.19624,1.19767,1.19577,1.19646,8649
1.19647,1.19987,1.19647,1.19856,24329
1.19855,1.20189,1.19743,1.20081,25857
1.20083,1.20175,1.19621,1.201,34478
1.20101,1.20484,1.20081,1.20435,12287
1.20207,1.20391,1.20179,1.20353,7226
1.20349,1.20479,1.2025,1.20361,7188
1.20364,1.20456,1.20221,1.20284,18173
1.20284,1.20315,1.19927,1.20111,18226
1.2011,1.20489,1.19992,1.20408,23803
1.20408,1.20408,1.20135,1.20262,8999
1.20245,1.20422,1.20068,1.2038,4000
1.2038,1.20479,1.20327,1.20367,8587
1.20367,1.20653,1.20052,1.20124,22743
1.20128,1.20164,1.19757,1.19806,23298
1.19807,1.19866,1.18455,1.18494,48717
1.18494,1.18586,1.18212,1.18266,13835
1.18249,1.18361,1.18149,1.18285,6530
1.18284,1.18316,1.18098,1.18212,8379
1.18212,1.18419,1.18152,1.18328,19998
1.18328,1.18487,1.18186,1.18233,16462
1.18232,1.18591,1.1803,1.18312,24732
1.18311,1.18499,1.18252,1.18429,7260
1.18428,1.18544,1.18238,1.18369,4709
1.18369,1.18659,1.18358,1.18544,3778
1.18544,1.1889,1.18381,1.18695,12362
1.18694,1.19115,1.18658,1.19101,22525
1.191,1.19363,1.19019,1.19249,25862
1.19247,1.19388,1.19033,1.19217,15899
1.19213,1.19331,1.19135,1.19246,7119
1.19246,1.19321,1.19075,1.1924,12523
1.1924,1.20092,1.19196,1.19881,25663
1.19881,1.20457,1.19701,1.20183,36239
1.20183,1.21136,1.20071,1.20596,62458
1.20597,1.20653,1.20176,1.20231,15750
